EPRID,ServerName,HostName,ServerType,ServerStatus,OSName,AppCIName,DeviceFunction,Site,Cell,Pod,Environment,Company,ServerOrService,Status,RIPPlanDate,RIPActualDate,RIPExcludeDate
114840,g1u0752c.dsflakdjfl.company.com,g1u0752c,Physical,active,hp-ux,,sasu,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g1u0753c.dsflakdjfl.company.com,g1u0753c,Physical,active,hp-ux,,sasu,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
202090,g4u2699,g4u2699,Physical,,HP-UX 11iV3,,,Location 1,,,Production,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
114840,g1u0753c.dsflakdjfl.company.com,g1u0753c,Physical,active,hp-ux,,cfg shared server,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g1u0754c.dsflakdjfl.company.com,g1u0754c,Physical,active,hp-ux,,sasu,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
202090,g4u2701c,g4u2701c,Physical,,HP-UX 11iV3,,,Location 1,,,Production,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
114840,g1u0754c.dsflakdjfl.company.com,g1u0754c,Physical,active,hp-ux,,cfg shared server,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
202090,g4u2702c,g4u2702c,Physical,,HP-UX 11iV3,,,Location 1,,,Production,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
114840,g1u0755c.dsflakdjfl.company.com,g1u0755c,Physical,active,hp-ux,,cfg shared server,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
202090,g4u2703c,g4u2703c,Physical,,HP-UX 11iV3,,,Location 1,,,Production,Instance 1,#N/A,Complete,3/1/2015,3/1/2015,NULL
114840,g1u0755c.dsflakdjfl.company.com,g1u0755c,Physical,active,hp-ux,,sasu,Location 2,1,B,Staging,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g1u1630c.dsflakdjfl.company.com,g1u1630c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g1u1630c.dsflakdjfl.company.com,g1u1630c,Physical,active,hp-ux,,sasu,Location 2,1,F,Production,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g1u1633c.dsflakdjfl.company.com,g1u1633c,Physical,active,hp-ux,,cfg shared server,Location 2,1,F,Production,Instance 2,Shared Processing Service (SPS),Scheduled,1/8/2016,NULL,NULL
114840,g1u1633c.dsflakdjfl.company.com,g1u1633c,Physical,active,hp-ux,,sps,Location 2,1,F,Production,Instance 2,Shared Processing Service (SPS),Scheduled,1/8/2016,NULL,NULL
114840,g1u1718c.dsflakdjfl.company.com,g1u1718c,Physical,active,hp-ux,,,Location 2,1,A,Production,Instance 2,Database(Oracle),Scheduled,1/8/2016,NULL,NULL
114840,g1w0169.dsflakdjfl.company.com,g1w0169,Physical,active,windows,,,Location 2,,,Staging,Instance 2,#N/A,Scheduled,1/8/2016,NULL,NULL
114840,g1w0172.dsflakdjfl.company.com,g1w0172,Physical,active,windows,,,Location 2,,,Staging,Instance 2,#N/A,Scheduled,1/8/2016,NULL,NULL
114840,g1w0813c.dsflakdjfl.company.com,g1w0813c,Physical,active,windows,,cfg shared server,Location 2,1,N,Production,Instance 2,Database - SQL Server - SDBU,Scheduled,1/8/2016,NULL,NULL
114840,g1w0814c.dsflakdjfl.company.com,g1w0814c,Physical,active,windows,,cfg shared server,Location 2,1,N,Production,Instance 2,Database - SQL Server - SDBU,Scheduled,1/8/2016,NULL,NULL
114840,g1w0815c.dsflakdjfl.company.com,g1w0815c,Physical,active,windows,,cfg shared server,Location 2,1,M,Staging,Instance 2,Database - SQL Server - SDBU,Scheduled,1/8/2016,NULL,NULL
114840,g1w0816c.dsflakdjfl.company.com,g1w0816c,Physical,active,windows,,cfg shared server,Location 2,1,M,Staging,Instance 2,Database - SQL Server - SDBU,Scheduled,1/8/2016,NULL,NULL
114840,g1w1778g.dsflakdjfl.company.com,g1w1778g,Virtual,active,windows,,,Location 2,,,Staging,Instance 2,Application Server,Scheduled,1/8/2016,NULL,NULL
114840,g1w5778.dsflakdjfl.company.com,g1w5778,Physical,active,windows,,swh-iis,Location 2,1,E,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g1w5779.dsflakdjfl.company.com,g1w5779,Physical,active,windows,,swh-iis,Location 2,1,E,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g1w5780.dsflakdjfl.company.com,g1w5780,Physical,active,windows,,swh-iis,Location 2,1,E,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g2u0364.dsflakdjfl.company.com,g2u0364,Physical,active,hp-ux,,,Location 5,2,O,Production,Instance 2,Database(Oracle),Scheduled,1/8/2016,NULL,NULL
114840,g2u0811c.dsflakdjfl.company.com,g2u0811c,Physical,active,hp-ux,,sasu,Location 5,1,B,Production,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g2u0811c.dsflakdjfl.company.com,g2u0811c,Physical,active,hp-ux,,cfg shared server,Location 5,1,B,Production,Instance 2,Shared Application Server Utility (SASU),Scheduled,1/8/2016,NULL,NULL
114840,g2u0826c.dsflakdjfl.company.com,g2u0826c,Physical,active,hp-ux,,cfg shared server,Location 5,2,J,Production,Instance 2,Shared Processing Service (SPS),Scheduled,1/8/2016,NULL,NULL
114840,g2u0826c.dsflakdjfl.company.com,g2u0826c,Physical,active,hp-ux,,sps,Location 5,2,J,Production,Instance 2,Shared Processing Service (SPS),Scheduled,1/8/2016,NULL,NULL
114840,g2u0937c.dsflakdjfl.company.com,g2u0937c,Physical,active,hp-ux,,,Location 5,2,O,Production,Instance 2,Database(Oracle),Scheduled,1/8/2016,NULL,NULL
114840,g2w4308.dsflakdjfl.company.com,g2w4308,Physical,active,windows,,swh-iis,Location 5,1,B,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g2w4309.dsflakdjfl.company.com,g2w4309,Physical,active,windows,,swh-iis,Location 5,1,B,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g2w4310.dsflakdjfl.company.com,g2w4310,Physical,active,windows,,swh-iis,Location 5,1,B,Production,Instance 2,Dedicated Web Hosting (IIS),Scheduled,1/8/2016,NULL,NULL
114840,g4u2288c.sdklsdla.company.com,g4u2288c,Physical,active,hp-ux,,,Location 1,4,C,Production,Instance 2,Batch Monitoring (Tidal),Scheduled,1/8/2016,NULL,NULL
114840,g9u0886c.sdklsdla.company.com,g9u0886c,Physical,active,hp-ux,,,Location 3,1,B,Staging,Instance 2,Database(Oracle) - SDBU,Complete,1/8/2016,3/1/2015,NULL
114840,g9u0887c.sdklsdla.company.com,g9u0887c,Physical,active,hp-ux,,,Location 3,1,B,Staging,Instance 2,Database(Oracle) - SDBU,Complete,1/8/2016,3/1/2015,NULL
114840,g9u1162c.sdklsdla.company.com,g9u1162c,Physical,active,hp-ux,,,Location 3,1,J,Production,Instance 2,Batch Monitoring (Tidal),Scheduled,1/8/2016,NULL,NULL
202147,c2w05302.itcs.company.com,c2w05302,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 1,Application Server,Scheduled,4/11/2015,NULL,NULL
202147,c2w05305.itcs.company.com,c2w05305,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 1,Application Server,Scheduled,4/11/2015,NULL,NULL
202147,c4w05297.itcs.company.com,c4w05297,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,c4w05299.itcs.company.com,c4w05299,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,c4w05301.itcs.company.com,c4w05301,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,c9w05300.itcs.company.com,c9w05300,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,c9w05303.itcs.company.com,c9w05303,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,c9w05304.itcs.company.com,c9w05304,Cloud,release,windows,,Cloud Automation,,,,Production,Instance 1,Dedicated Web Hosting (IIS),Scheduled,4/11/2015,NULL,NULL
202147,g4u2288c.sdklsdla.company.com,g4u2288c,Physical,active,hp-ux,,,Location 1,4,C,Production,Instance 1,Batch Monitoring (Tidal),Scheduled,4/11/2015,NULL,NULL
202147,g9u1162c.sdklsdla.company.com,g9u1162c,Physical,active,hp-ux,,,Location 3,1,J,Production,Instance 1,Batch Monitoring (Tidal),Scheduled,4/11/2015,NULL,NULL
202147,g9u1313c.sdklsdla.company.com,g9u1313c,Physical,release,hp-ux,,,Location 3,1,D,Staging,Instance 1,Database(Oracle),Scheduled,4/11/2015,NULL,NULL
202147,g9u1314c.sdklsdla.company.com,g9u1314c,Physical,release,hp-ux,,,Location 3,1,D,Staging,Instance 1,Database(Oracle),Scheduled,4/11/2015,NULL,NULL
201758,c1w05199.itcs.company.com,c1w05199,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,5/1/2015,NULL,NULL
201758,c1w05329.itcs.company.com,c1w05329,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 2,Application Server,Scheduled,5/15/2015,NULL,NULL
201758,c1w06294.itcs.company.com,c1w06294,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,5/1/2015,NULL,NULL
201758,c1w06302.itcs.company.com,c1w06302,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,5/1/2015,NULL,NULL
201758,c1w06320.itcs.company.com,c1w06320,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,5/1/2015,NULL,NULL
201758,c1w06487.itcs.company.com,c1w06487,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,5/1/2015,NULL,NULL
113562,c4w02931.itcs.company.com,c4w02931,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
200229,g4w0725c.sdklsdla.company.com,g4w0725c,Physical,active,windows,,cfg shared server,Location 1,1,E,Production,Instance 3,Replication (Repliweb) - Neutral Zone,Complete,3/1/2015,3/1/2015,NULL
113562,c4w02947.itcs.company.com,c4w02947,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
113562,c4w03379.itcs.company.com,c4w03379,Cloud,release,windows,,Cloud Automation,,,,Staging,Instance 3,Dedicated Web Hosting (IIS),Scheduled,5/8/2015,NULL,NULL
113562,c9w03048.itcs.company.com,c9w03048,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
113562,c9w03049.itcs.company.com,c9w03049,Cloud,release,windows,,Cloud Automation,,,,Development,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
200229,g4w0726c.sdklsdla.company.com,g4w0726c,Physical,active,windows,,cfg shared server,Location 1,1,E,Production,Instance 3,Replication (Repliweb) - Neutral Zone,Complete,3/1/2015,3/1/2015,NULL
201758,g1w8044c.dsflakdjfl.company.com,g1w8044c,Physical,release,windows,,,Location 2,1,Z,Staging,Instance 2,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
201758,g1w8045c.dsflakdjfl.company.com,g1w8045c,Physical,release,windows,,,Location 2,1,Z,Staging,Instance 2,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
201758,g1w8074c.dsflakdjfl.company.com,g1w8074c,Physical,release,windows,,,Location 2,1,Z,Production,Instance 2,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
201758,g2w5472c.dsflakdjfl.company.com,g2w5472c,Physical,active,windows,,,Location 5,1,Z,Staging,Instance 2,Database - SQL Server,Scheduled,5/15/2015,NULL,NULL
201758,g2w5473c.dsflakdjfl.company.com,g2w5473c,Physical,active,windows,,,Location 5,1,Z,Staging,Instance 2,Database - SQL Server,Scheduled,5/15/2015,NULL,NULL
200229,g4w0727c.sdklsdla.company.com,g4w0727c,Physical,active,windows,,swh-iis,Location 1,1,E,Production,Instance 3,Replication (Repliweb),Complete,3/1/2015,3/1/2015,NULL
200229,g4w0727c.sdklsdla.company.com,g4w0727c,Physical,active,windows,,cfg shared server,Location 1,1,E,Production,Instance 3,Replication (Repliweb),Complete,3/1/2015,3/1/2015,NULL
201758,g2w6295c.dsflakdjfl.company.com,g2w6295c,Physical,release,windows,,,Location 5,1,Z,Production,Instance 2,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
113562,g4u1354c.sdklsdla.company.com,g4u1354c,Physical,active,hp-ux,,cfg shared server,Location 1,1,B,Production,Instance 3,Batch Monitoring (Tidal),Scheduled,5/15/2015,NULL,NULL
201689,g4u1354c.sdklsdla.company.com,g4u1354c,Physical,active,hp-ux,,cfg shared server,Location 1,1,B,Production,Instance 1,Batch Monitoring (Tidal),Scheduled,5/15/2015,NULL,NULL
113562,g4w0616.sdklsdla.company.com,g4w0616,Physical,active,windows,,cfg shared server,Location 1,1,E,Development,Instance 3,Database - SQL Server - SDBU,Scheduled,5/15/2015,NULL,NULL
113562,g4w1484.sdklsdla.company.com,g4w1484,Physical,active,windows,,dwh,Location 1,2,E,Production,Instance 3,#N/A,Scheduled,5/15/2015,NULL,NULL
113562,g4w2485.sdklsdla.company.com,g4w2485,Physical,active,windows,,,Location 1,2,E,Staging,Instance 3,#N/A,Scheduled,5/8/2015,NULL,NULL
113562,g4w2486.sdklsdla.company.com,g4w2486,Physical,active,windows,,,Location 1,2,E,Staging,Instance 3,#N/A,Scheduled,5/8/2015,NULL,NULL
113562,g4w2495c.sdklsdla.company.com,g4w2495c,Physical,active,windows,,,Location 1,1,E,Staging,Instance 3,Database - SQL Server,Scheduled,5/8/2015,NULL,NULL
200229,g4w0728c.sdklsdla.company.com,g4w0728c,Physical,active,windows,,cfg shared server,Location 1,1,E,Production,Instance 3,Replication (Repliweb),Complete,3/1/2015,3/1/2015,NULL
200229,g4w0728c.sdklsdla.company.com,g4w0728c,Physical,active,windows,,swh-iis,Location 1,1,E,Production,Instance 3,Replication (Repliweb),Complete,3/1/2015,3/1/2015,NULL
113562,g4w2496c.sdklsdla.company.com,g4w2496c,Physical,active,windows,,,Location 1,1,E,Staging,Instance 3,Database - SQL Server,Scheduled,5/8/2015,NULL,NULL
113562,g4w3535g.sdklsdla.company.com,g4w3535g,Virtual,active,windows,,,Location 1,,,Production,Instance 3,Dedicated Web Hosting (IIS),Scheduled,5/15/2015,NULL,NULL
113562,g4w3778c.sdklsdla.company.com,g4w3778c,Physical,active,windows,,,Location 1,4,B,Production,Instance 3,Database - SQL Server,Scheduled,5/15/2015,NULL,NULL
113562,g4w3810g.sdklsdla.company.com,g4w3810g,Virtual,active,windows,,,Location 1,,,Production,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
113562,g4w7281.sdklsdla.company.com,g4w7281,Physical,active,windows,,,Location 1,4,H,Development,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
113562,g9u0068c.sdklsdla.company.com,g9u0068c,Physical,active,hp-ux,,cfg shared server,Location 3,1,C,Production,Instance 3,Batch Monitoring (Tidal),Scheduled,5/15/2015,NULL,NULL
91619,g4w0952c.sdklsdla.company.com,g4w0952c,Physical,active,windows,,,Location 1,2,E,Production,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
91619,g4w0953c.sdklsdla.company.com,g4w0953c,Physical,active,windows,,,Location 1,2,E,Production,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
107232,g4w0980c.sdklsdla.company.com,g4w0980c,Physical,active,windows,,cfg shared server,Location 1,1,F,Staging,Instance 2,Database - SQL Server - SDBU,Complete,3/1/2015,3/1/2015,NULL
107232,g4w0981c.sdklsdla.company.com,g4w0981c,Physical,active,windows,,cfg shared server,Location 1,1,F,Staging,Instance 2,Database - SQL Server - SDBU,Complete,3/1/2015,3/1/2015,NULL
201689,g9u0068c.sdklsdla.company.com,g9u0068c,Physical,active,hp-ux,,cfg shared server,Location 3,1,C,Production,Instance 1,Batch Monitoring (Tidal),Scheduled,5/15/2015,NULL,NULL
113562,g9w0117.sdklsdla.company.com,g9w0117,Physical,active,windows,,cfg shared server,Location 3,1,E,Development,Instance 3,Database - SQL Server - SDBU,Complete,5/15/2015,3/1/2015,NULL
113562,g9w0120.sdklsdla.company.com,g9w0120,Physical,active,windows,,cfg shared server,Location 3,1,E,Development,Instance 3,Database - SQL Server - SDBU,Scheduled,5/15/2015,NULL,NULL
113562,g9w1301g.sdklsdla.company.com,g9w1301g,Virtual,active,windows,,,Location 3,,,Production,Instance 3,Dedicated Web Hosting (IIS),Scheduled,5/15/2015,NULL,NULL
113562,g9w1378c.sdklsdla.company.com,g9w1378c,Physical,active,windows,,,Location 3,1,E,Production,Instance 3,Database - SQL Server,Scheduled,5/15/2015,NULL,NULL
113562,g9w1379.sdklsdla.company.com,g9w1379,Physical,active,windows,,,Location 3,1,E,Production,Instance 3,Database - SQL Server,Scheduled,5/15/2015,NULL,NULL
113562,g9w1445g.sdklsdla.company.com,g9w1445g,Virtual,active,windows,,,Location 3,,,Production,Instance 3,Application Server,Scheduled,5/15/2015,NULL,NULL
200229,g4w2774c.sdklsdla.company.com,g4w2774c,Physical,active,windows,,cfg shared server,Location 1,2,F,Production,Instance 3,Database - SQL Server - SDBU,Complete,3/1/2015,3/1/2015,NULL
113562,g9w1479c.sdklsdla.company.com,g9w1479c,Physical,active,windows,,cfg shared server,Location 3,1,A,Staging,Instance 3,Database - SQL Server - SDBU,Scheduled,5/8/2015,NULL,NULL
113562,g9w1480c.sdklsdla.company.com,g9w1480c,Physical,active,windows,,cfg shared server,Location 3,1,A,Staging,Instance 3,Database - SQL Server - SDBU,Scheduled,5/8/2015,NULL,NULL
107232,g4w2883c.sdklsdla.company.com,g4w2883c,Physical,active,windows,,cfg shared server,Location 1,1,F,Staging,Instance 2,Database - SQL Server - SDBU,Complete,3/1/2015,3/1/2015,NULL
107232,g4w2884c.sdklsdla.company.com,g4w2884c,Physical,active,windows,,cfg shared server,Location 1,1,F,Staging,Instance 2,Database - SQL Server - SDBU,Complete,3/1/2015,3/1/2015,NULL
200229,g4w2909g.sdklsdla.company.com,g4w2909g,Virtual,active,windows,,cfg shared server,Location 1,,,Production,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
200229,g4w2910g.sdklsdla.company.com,g4w2910g,Virtual,active,windows,,cfg shared server,Location 1,,,Production,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
200229,g4w2911g.sdklsdla.company.com,g4w2911g,Virtual,active,windows,,cfg shared server,Location 1,,,Production,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
200229,g4w2912g.sdklsdla.company.com,g4w2912g,Virtual,active,windows,,cfg shared server,Location 1,,,Production,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
113562,g9w2389c.sdklsdla.company.com,g9w2389c,Physical,active,windows,,,Location 3,1,D,Staging,Instance 3,Database - SQL Server - SDBU,Scheduled,5/8/2015,NULL,NULL
113562,g9w2390c.sdklsdla.company.com,g9w2390c,Physical,active,windows,,,Location 3,1,D,Staging,Instance 3,Database - SQL Server - SDBU,Scheduled,5/8/2015,NULL,NULL
107139,g4w3414c.sdklsdla.company.com,g4w3414c,Physical,active,windows,,sps,Location 1,4,B,Production,Instance 2,Shared Processing Service (SPS),Complete,3/1/2015,3/1/2015,NULL
113562,g9w4693.sdklsdla.company.com,g9w4693,Physical,active,windows,,,Location 3,1,B,Development,Instance 3,Database - SQL Server,Complete,5/15/2015,3/1/2015,NULL
201689,g9w4694c.sdklsdla.company.com,g9w4694c,Physical,active,windows,,,Location 3,1,B,Staging,Instance 1,Database - SQL Server,Complete,5/8/2015,3/1/2015,NULL
201689,g9w4695c.sdklsdla.company.com,g9w4695c,Physical,active,windows,,,Location 3,1,B,Staging,Instance 1,Database - SQL Server,Complete,5/8/2015,3/1/2015,NULL
107141,c1t02586.itcs.company.com,c1t02586,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 2,Application Server,Scheduled,6/15/2015,NULL,NULL
107141,c2t02590.itcs.company.com,c2t02590,Cloud,release,linux,,Cloud Automation,,,,Production,Instance 2,Application Server,Scheduled,6/15/2015,NULL,NULL
107141,c4t02588.itcs.company.com,c4t02588,Cloud,release,linux,,Cloud Automation,,,,Development,Instance 2,Application Server,Scheduled,6/15/2015,NULL,NULL
107141,c4t02589.itcs.company.com,c4t02589,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 2,Application Server,Scheduled,6/15/2015,NULL,NULL
107141,c4t02591.itcs.company.com,c4t02591,Cloud,release,linux,,Cloud Automation,,,,Staging,Instance 2,Application Server,Scheduled,6/15/2015,NULL,NULL
107141,g1u0114c.dsflakdjfl.company.com,g1u0114c,Physical,active,hp-ux,,cfg shared server,Location 2,1,K,Production,Instance 2,Shared Web Hosting (Apache),Scheduled,6/15/2015,NULL,NULL
119809,g4w3918g.sdklsdla.company.com,g4w3918g,Virtual,active,windows,,,Location 1,,,Staging,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
119809,g4w3919g.sdklsdla.company.com,g4w3919g,Virtual,active,windows,,,Location 1,,,Staging,Instance 3,Dedicated Web Hosting (IIS),Complete,3/1/2015,3/1/2015,NULL
119809,g4w3920g.sdklsdla.company.com,g4w3920g,Virtual,active,windows,,,Location 1,,,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
119809,g4w3921g.sdklsdla.company.com,g4w3921g,Virtual,active,windows,,,Location 1,,,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
119809,g4w3957c.sdklsdla.company.com,g4w3957c,Physical,release,windows,,,Location 1,4,B,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
119809,g4w3958c.sdklsdla.company.com,g4w3958c,Physical,release,windows,,,Location 1,4,B,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
119809,g4w3959c.sdklsdla.company.com,g4w3959c,Physical,active,windows,,,Location 1,4,B,Staging,Instance 3,Application Server,Complete,3/1/2015,3/1/2015,NULL
